Pourquoi	Rt	pourquoi
point	Rg	point
le	Da	le
temps	Nc	temps
à	S	à
chercher	Vvn	chercher
quelque	Di	quelque
excuse	Nc	excuse
:	Fw	:
Ta	Ds	ton
présence	Nc	présence
en	S	en
ces	Dd	ce
lieux	Nc	lieu
est	Vuc	être
tout	Pi	tout
ce	Pd	ce
qui	Pr	qui
t'	Pp	tu
accuse	Vvc	accuser
,	Fw	,
Si	Vvc	si
donc	Rg	donc
de	S	de
ta	Ds	ton
valeur	Nc	valeur
je	Pp	je
m'	Pp	je
ose	Vvc	oser
défier	Vvn	défier
,	Fw	,
Va	Vvc	aller
,	Fw	,
cours	Nc	cour|cours|court
,	Fw	,
vole	Vvc	voler
au	S+Da	à+le
combat	Nc	combat
pour	S	pour
te	Pp	tu
justifier	Vvn	justifier
.	Fs	.
Ne	Rp	ne
blâmez	Vvc	blâmer
point	Rg	point
,	Fw	,
Madame	Nc	madame
,	Fw	,
un	Dn	un
devoir	Nc	devoir
légitime	Ag	légitime
;	Fw	;
Si	Vvc	si
je	Pp	je
suis	Vuc	être
criminel	Ag	criminel
,	Fw	,
Brute	Vvc	brute
a	Vuc	avoir
fait	Ge	faire
tout	Di	tout
le	Da	le
crime	Nc	crime
,	Fw	,
Qui	Vvc	qui
pour	S	pour
mieux	Rg	mieux
signaler	Vvn	signaler
l'	Da	le
amitié	Nc	amitié
d'	S	de
un	Dn	un
époux	Nc	époux
M'	Ag	m'
oblige	Vvc	obliger
d'	S	de
arrêter	Vvn	arrêter
,	Fw	,
et	Cc	et
d'	S	de
être	Vun	être
auprès	Rg	auprès
de	S	de
vous	Pp	vous
.	Fs	.
Vois	Vvc	voir
,	Fw	,
ma	Ds	mon
chère	Ag	cher
Julie	Nc	julie
à	S	à
quel	Dt	quel
point	Nc	point
Brute	Vvc	brute
m'	Pp	je
aime	Vvc	aimer
:	Fw	:
Il	Pp	il
me	Pp	je
laisse	Vvc	laisser
Maxime	Vvc	maxime
,	Fw	,
et	Cc	et
s'	Pp	se
en	Pp	en
prive	Vvc	priver
lui	Pp	il
-même	Vvc	-même
.	Fs	.
Il	Pp	il
quitte	Vvc	quitter
en	S	en
ma	Ds	mon
faveur	Nc	faveur
un	Dn	un
si	Rg	si
fidèle	Ag	fidèle
appui	Nc	appui
.	Fs	.
Dieux	Nc	dieux
,	Fw	,
qu'	Cs	que
il	Pp	il
a	Vuc	avoir
soin	Nc	soin
de	S	de
moi	Pp	je
.	Fs	.
Qu'	Cs	que
il	Pp	il
en	Pp	en
a	Vuc	avoir
peu	Rg	peu
de	S	de
lui	Pp	il
!	Fs	!
Je	Pp	je
le	Pp	il
vois	Vvc	voir
dans	S	dans
le	Da	le
sang	Nc	sang
,	Fw	,
dans	S	dans
le	Da	le
camp	Nc	camp
,	Fw	,
dans	S	dans
la	Da	le
poudre	Nc	poudre|poudré
;	Fw	;
Je	Vvc	je
me	Pp	je
vois	Vvc	voir
dans	S	dans
ma	Ds	mon
tente	Nc	tente
à	S	à
l'	Da	le
abri	Nc	abri
de	S	de
la	Da	le
foudre	Nc	foudre
;	Fw	;
Il	Vvc	il
est	Vuc	être
dans	S	dans
les	Da	le
hasards	Nc	hasard
,	Fw	,
et	Cc	et
l'	Pp	il
on	Pp	on
me	Pp	je
garde	Vvc	garder
ici	Rg	ici
?	Fs	?
Mais	Cc	mais
s'	Pp	se
il	Pp	il
est	Vuc	être
au	S+Da	à+le
combat	Nc	combat
,	Fw	,
n'	Rp	ne
y	Pp	y
suis	Vuc	être
-je	Ge	-je
pas	Rg	pas
aussi	Rg	aussi
?	Fs	?
Oui	Rg	oui
;	Fw	;
Maxime	Vvc	maxime
,	Fw	,
j'	Pp	je
y	Pp	y
suis	Vuc	être
;	Fw	;
et	Cc	et
pour	S	pour
garder	Vvn	garder
Porcie	Vvc	porcie
,	Fw	,
Va-t	Nc	va-t
-en	Vvc	-en
auprès	Rg	auprès
de	S	de
Brute	Vvc	brute
,	Fw	,
et	Cc	et
prends	Vvc	prendre
soin	Nc	soin
de	S	de
sa	Ds	son
vie	Nc	vie
:	Fw	:
C'	Pd	ce
est	Vuc	être
en	S	en
lui	Pp	il
seulement	Rg	seulement
que	Cs	que
tu	Pp	tu
vois	Vvc	voir
tout	Di	tout
mon	Ds	mon
bien	Nc	bien
,	Fw	,
En	Vvc	en
lui	Pp	il
je	Pp	je
trouve	Vvc	trouver
tout	Pi	tout
,	Fw	,
et	Cc	et
sans	S	sans
lui	Pp	il
tout	Pi	tout
n'	Rp	ne
est	Vuc	être
rien	Pi	rien
.	Fs	.
Va	Vvc	aller
donc	Rg	donc
garder	Vvn	garder
l'	Da	le
endroit	Nc	endroit
par	S	par
où	Pr	où
je	Pp	je
suis	Vuc	être
sensible	Ag	sensible
;	Fw	;
Si	Vvc	si
Brute	Ge	brute
est	Vuc	être
à	S	à
couvert	Nc	couvert
,	Fw	,
je	Pp	je
suis	Vuc	être
inaccessible	Ag	inaccessible
,	Fw	,
Et	Vvc	et
les	Da	le
plus	Rg	plus
grands	Ag	grand
malheurs	Nc	malheur
qu'	Pr	que
on	Pp	on
peut	Vvc	pouvoir
craindre	Vvn	craindre
aujourd'hui	Rg	aujourd'hui
Pour	Nc	pour
venir	Vvn	venir
jusqu'	S	jusque
à	S	à
moi	Pp	je
doivent	Vvc	devoir
passer	Vvn	passer
par	S	par
lui	Pp	il
.	Fs	.
Va	Vvc	aller
.	Fs	.
Mais	Cc	mais
que	Pr	que
dira-t-il	Vvc	dira-t-il
?	Fs	?
Que	Pt	que
Maxime	Vvc	maxime
est	Vuc	être
fidèle	Ag	fidèle
,	Fw	,
Et	Vvc	et
qu'	Cs	que
il	Pp	il
a	Vuc	avoir
pour	S	pour
Porcie	Vvc	porcie
un	Dn	un
véritable	Ag	véritable
zèle	Nc	zèle
;	Fw	;
Que	Vvc	que
si	Cs	si
sa	Ds	son
tendre	Ag	tendre
amour	Nc	amour
blâme	Vvc	blâmer
ce	Dd	ce
procédé	Nc	procédé
;	Fw	;
Dis	Vvc	dire
que	Cs	que
c'	Pd	ce
est	Vuc	être
mon	Ds	mon
amour	Nc	amour
,	Fw	,
qui	Pr	qui
te	Pp	tu
l'	Pp	il
a	Vuc	avoir
commandé	Ge	commander
;	Fw	;
Que	Vvc	que
c'	Pd	ce
est	Vuc	être
lui	Pp	il
,	Fw	,
qui	Pr	qui
lui	Pp	il
rends	Vvc	rendre
tes	Ds	ton
soins	Nc	soin
,	Fw	,
et	Cc	et
ta	Ds	ton
présence	Nc	présence
;	Fw	;
Qu'	Vvc	qu'
il	Pp	il
a	Vuc	avoir
rompu	Ge	rompre
son	Ds	son
ordre	Nc	ordre
,	Fw	,
et	Cc	et
ton	Ds	ton
obéissance	Nc	obéissance
?	Fs	?
Et	Cc	et
que	Cs	que
sans	S	sans
me	Pp	je
fier	Ag	fier
à	S	à
quelque	Di	quelque
autre	Ag	autre
secours	Nc	secours
Je	Ag	je
remets	Vvc	remettre
dans	S	dans
ses	Ds	son
mains	Nc	main
tout	Di	tout
le	Da	le
soin	Nc	soin
de	S	de
mes	Ds	mon
jours	Nc	jour
.	Fs	.
Si	Cs	si
tu	Pp	tu
crois	Vvc	croire|croître
néanmoins	Rg	néanmoins
qu'	Cs	que
un	Dn	un
devoir	Nc	devoir
trop	Rg	trop
sévère	Ag	sévère
T'	Nc	t'
oblige	Vvc	obliger
d'	S	de
arrêter	Vvn	arrêter
de	S	de
peur	Nc	peur
de	S	de
lui	Pp	il
déplaire	Vvn	déplaire
,	Fw	,
Pour	Nc	pour
le	Da	le
moins	Nc	moins
va	Vvc	aller
savoir	Vvn	savoir
,	Fw	,
s'	Cs	si
il	Pp	il
est	Vuc	être
en	S	en
bon	Ag	bon
état	Nc	état
,	Fw	,
Et	Vvc	et
reviens	Vvc	revenir
m'	Pp	je
avertir	Vvn	avertir
du	S+Da	de+le
succès	Nc	succès
du	S+Da	de+le
combat	Nc	combat
.	Fs	.
Maxime	Nc	maxime
sort	Nc	sort
.	Fs	.
Je	Pp	je
puis	Vvc	pouvoir
donc	Rg	donc
maintenant	Rg	maintenant
avecque	Ag	avecque
confidence	Nc	confidence
T'	Vvc	t'
expliquer	Vvn	expliquer
mes	Ds	mon
douleurs	Nc	douleur
,	Fw	,
et	Cc	et
mon	Ds	mon
peu	Rg	peu
de	S	de
constance	Nc	constance
:	Fw	:
Quelques	Di	quelque
beaux	Ag	beau
sentiments	Nc	sentiment
que	Pr	que
je	Pp	je
fasse	Vvc	faire
éclater	Vvn	éclater
,	Fw	,
Une	Vvc	une
secrète	Ag	secret
peur	Nc	peur
me	Pp	je
vient	Vvc	venir
persécuter	Vvn	persécuter
.	Fs	.
Si	Cs	si
j'	Pp	je
élève	Vvc	élever
mon	Ds	mon
coeur	Nc	cœur
dans	S	dans
un	Dn	un
penser	Nc	penser
sublime	Ag	sublime
Par	Nc	par
l'	Da	le
effort	Nc	effort
glorieux	Ag	glorieux
d'	S	de
un	Dn	un
espoir	Nc	espoir
légitime	Ag	légitime
,	Fw	,
Il	Vvc	il
descend	Vvc	descendre
par	S	par
la	Da	le
crainte	Nc	crainte
,	Fw	,
et	Cc	et
toute	Di	tout
sa	Ds	son
vigueur	Nc	vigueur
L'	Ag	l'
abandonne	Vvc	abandonner
aussitôt	Rg	aussitôt
,	Fw	,
et	Cc	et
se	Pp	il
tourne	Vvc	tourner
en	S	en
langueur	Nc	langueur
.	Fs	.
Je	Pp	je
vois	Vvc	voir
Brute	Ge	brute
vainqueur	Nc	vainqueur
,	Fw	,
et	Cc	et
mon	Ds	mon
âme	Nc	âme
orgueilleuse	Ag	orgueilleux
Conçoit	Vvc	conçoit
de	S	de
ses	Ds	son
exploits	Nc	exploit
l'	Da	le
idée	Nc	idée
avantageuse	Ag	avantageux
:	Fw	:
Mais	Cc	mais
mon	Ds	mon
amour	Nc	amour
timide	Ag	timide
efface	Vvc	effacer
ces	Dd	ce
beaux	Ag	beau
traits	Nc	trait|traits
,	Fw	,
Et	Vvc	et
semble	Vvc	sembler
demander	Vvn	demander
une	Dn	un
honteuse	Ag	honteux
paix	Nc	paix
.	Fs	.
Dieux	Nc	dieux
,	Fw	,
vous	Pp	vous
qui	Pr	qui
dans	S	dans
mon	Ds	mon
coeur	Nc	cœur
faites	Vvc	faire
toujours	Rg	toujours
descendre	Vvn	descendre
Un	Vvc	un
sentiment	Nc	sentiment
contraire	Ag	contraire
à	S	à
celui	Pd	celui
qu'	Pr	que
il	Pp	il
doit	Vvc	devoir
prendre	Vvn	prendre
;	Fw	;
Qu'	Vvc	qu'
ai	Vuc	avoir
-je	Ge	-je
fait	Ge	faire
contre	S	contre
vous	Pp	vous
?	Fs	?
Quel	Dt	quel
crime	Nc	crime
ai	Vuc	avoir
-je	Ge	-je
commis	Ge	commettre
,	Fw	,
Qui	Vvc	qui
vous	Pp	vous
fasse	Vvc	faire
aujourd'hui	Rg	aujourd'hui
mes	Ds	mon
plus	Rg	plus
grands	Ag	grand
ennemis	Nc	ennemi
?	Fs	?
Quoi	Pt	quoi
,	Fw	,
nous	Pp	nous
enviez	Vvc	ennuyer|envier
-vous	Nc	-vous
une	Dn	un
entière	Ag	entier
victoire	Nc	victoire
?	Fs	?
Ôtez	Vvc	ôtez
-vous	Nc	-vous
à	S	à
ce	Dd	ce
tout	Di	tout
la	Da	le
moitié	Nc	moitié
de	S	de
sa	Ds	son
gloire	Nc	gloire
?	Fs	?
Et	Cc	et
me	Pp	je
donnant	Ga	donner
pour	S	pour
Brute	Vvc	brute
une	Dn	un
indigne	Ag	indigne
pitié	Nc	pitié
,	Fw	,
Faut-il	Vvc	faut-il
quand	Cs	quand
il	Pp	il
triomphe	Vvc	triompher
,	Fw	,
abattre	Vvn	abattre
sa	Ds	son
moitié	Nc	moitié
?	Fs	?
S'	Cs	si
il	Pp	il
le	Pp	il
faut	Vvc	faillir|falloir
,	Fw	,
justes	Ag	juste
Dieux	Nc	dieux
,	Fw	,
achevez	Vvc	achever
votre	Ds	votre
ouvrage	Nc	ouvrage
,	Fw	,
Et	Vvc	et
soûlez	Vvc	soûler
dans	S	dans
mon	Ds	mon
sang	Nc	sang
votre	Ds	votre
jalouse	Ag	jaloux
rage	Nc	rage
.	Fs	.
Mais	Cc	mais
je	Pp	je
ressens	Vvc	ressentir
assez	Rg	assez
votre	Ds	votre
extrême	Ag	extrême
rigueur	Nc	rigueur
Par	Nc	par
les	Da	le
impressions	Nc	impression
d'	S	de
une	Dn	un
injuste	Ag	injuste
frayeur	Nc	frayeur
.	Fs	.
Il	Pp	il
vous	Pp	vous
suffit	Vvc	suffire
,	Fw	,
cruels	Ag	cruel
,	Fw	,
de	S	de
voir	Vvn	voir
trembler	Vvn	trembler
Porcie	Vvc	porcie
:	Fw	:
Vous	Pp	vous
attaquez	Vvc	attaquer
sa	Ds	son
gloire	Nc	gloire
en	S	en
lui	Pp	il
laissant	Ga	laisser
la	Da	le
vie	Nc	vie
;	Fw	;
Et	Vvc	et
sachant	Ga	savoir
de	S	de
quel	Dt	quel
air	Nc	air
elle	Pp	il
a	Vuc	avoir
toujours	Rg	toujours
vécu	Ge	vivre
,	Fw	,
Si	Vvc	si
son	Ds	son
coeur	Nc	cœur
est	Vuc	être
troublé	Ge	troubler
,	Fw	,
vous	Pp	vous
le	Pp	il
croyez	Vvc	croire
vaincu	Ge	vaincre
.	Fs	.
Dieux	Nc	dieux
qui	Pr	qui
réglez	Vvc	régler
nos	Ds	notre
coeurs	Nc	cœur
par	S	par
un	Dn	un
pouvoir	Nc	pouvoir
suprême	Ag	suprême
,	Fw	,
Abandonnez	Vvc	abandonner
ce	Dd	ce
soin	Nc	soin
,	Fw	,
laissez-nous	Vvc	laissez-nous
à	S	à
nous	Pp	nous
-même	Vvc	-même
:	Fw	:
Pour	S	pour
un	Dn	un
peu	Rg	peu
de	S	de
secours	Nc	secours
que	Pr	que
l'	Pp	il
on	Pp	on
reçoit	Vvc	recevoir
de	S	de
vous	Pp	vous
,	Fw	,
Vous	Nc	vous
nous	Pp	nous
donnez	Vvc	donner
des	Dn	un
pleurs	Nc	pleur
trop	Rg	trop
indignes	Ag	indigne
de	S	de
nous	Pp	nous
.	Fs	.
Vous	Pp	vous
vous	Pp	vous
emportez	Vvc	emporter
trop	Rg	trop
à	S	à
d'	Dn	un
inutiles	Ag	inutile
plaintes	Nc	plainte
:	Fw	:
Nous	Pp	nous
-même	Vvc	-même
,	Fw	,
non	Rg	non
les	Da	le
Dieux	Nc	dieux
,	Fw	,
faisons	Vvc	faire
toutes	Di	tout
nos	Ds	notre
craintes	Nc	crainte
.	Fs	.
Mais	Cc	mais
quel	Dt	quel
est	Vuc	être
le	Da	le
sujet	Nc	sujet
de	S	de
ces	Dd	ce
promptes	Ag	prompt
frayeurs	Nc	frayeur
?	Fs	?
Ici	Rg	ici
tous	Di	tout
les	Da	le
objets	Nc	objet
me	Pp	je
causent	Vvc	causer
mille	Nc	mille
horreurs	Nc	horreur
.	Fs	.
Ces	Dd	ce
restes	Nc	reste
malheureux	Ag	malheureux
d'	S	de
une	Dn	un
effroyable	Ag	effroyable
armée	Nc	armée
,	Fw	,
Rome	Vvc	rome
dedans	Rg	dedans
ces	Dd	ce
lieux	Nc	lieu
à	S	à
demi	Nc	demi
consommée	Ge	consommer
,	Fw	,
Ce	Vvc	ce
tas	Nc	tas
de	S	de
corps	Nc	corps
pourris	Vvc	pourrir
,	Fw	,
ces	Dd	ce
ossements	Nc	ossement
épars	Ag	épars
,	Fw	,
Que	Vvc	que
nos	Ds	notre
derniers	Ag	dernier
combats	Nc	combat
sèment	Vvc	semer
de	S	de
toutes	Di	tout
parts	Nc	part
;	Fw	;
Ce	Vvc	ce
théâtre	Nc	théâtre
fameux	Ag	fameux
de	S	de
nos	Ds	notre
guerres	Nc	guerre
civiles	Ag	civil
.	Fs	.
Ces	Dd	ce
champs	Nc	champ|champs
par	S	par
nos	Ds	notre
malheurs	Nc	malheur
devenus	Ge	devenir
plus	Rg	plus
fertiles	Ag	fertile
,	Fw	,
Ces	Vvc	ces
lieux	Nc	lieu
à	S	à
peine	Nc	peine
secs	Ag	sec
du	S+Da	de+le
sang	Nc	sang
de	S	de
nos	Ds	notre
parents	Nc	parent
,	Fw	,
Rappellent	Vvc	rappeler
nos	Ds	notre
frayeurs	Nc	frayeur
,	Fw	,
et	Cc	et
flattent	Vvc	flatter
nos	Ds	notre
tyrans	Nc	tyran
.	Fs	.
C'	Pd	ce
est	Vuc	être
ici	Rg	ici
qu'	Rg	que
à	S	à
César	Nc	césar
on	Pp	on
vit	Vvc	vivre|voir
céder	Vvn	céder
Pompée	Vvc	pompée
,	Fw	,
Lors	Nc	lord
même	Rg	même
que	Cs	que
pour	S	pour
lui	Pp	il
Brute	Vvc	brute
tira	Vvc	tirer
l'	Da	le
épée	Nc	épée
.	Fs	.
Si	Rg	si
donc	Rg	donc
Pompée	Ag	pompée
a	Vuc	avoir
fui	Ge	fuir
par	S	par
Brute	Vvc	brute
secondé	Ge	seconder
,	Fw	,
Brute	Ge	brute
tiendra-t-il	V	tiendra-t-il
ferme	Vvc	fermer
où	Pr	où
tous	Di	tout
deux	Nc	deux
ont	Vuc	avoir
cédé	Ge	céder
?	Fs	?
Vois	Vvc	voir
par	S	par
quelles	Dt	quel
terreurs	Nc	terreur
le	Da	le
ciel	Nc	ciel
me	Pp	je
persécute	Vvc	persécuter
.	Fs	.
Sur	S	sur
ces	Dd	ce
lâches	Ag	lâche
destins	Nc	destin
,	Fw	,
réglez	Vvc	régler
-vous	Nc	-vous
ceux	Pd	celui
de	S	de
Brute	Vvc	brute
?	Fs	?
Et	Cc	et
faut-il	Vvc	faut-il
qu'	Cs	que
une	Dn	un
fille	Nc	fille
en	S	en
cette	Dd	ce
extrémité	Nc	extrémité
Vous	Nc	vous
fasse	Vvc	faire
des	Dn	un
leçons	Nc	leçon
de	S	de
générosité	Nc	générosité
?	Fs	?
Non	Rg	non
,	Fw	,
que	Cs	que
j'	Pp	je
ose	Vvc	oser
blâmer	Vvn	blâmer
ce	Pd	ce
que	Pr	que
l'	Da	le
amour	Nc	amour
fait	Vvc	faire
naître	Vvn	naître
:	Fw	:
Mais	Cc	mais
enfin	Rg	enfin
il	Pp	il
est	Vuc	être
temps	Nc	temps
que	Pr	que
vous	Pp	vous
fassiez	Vvc	faire
paraître	Vvn	paraître
.	Fs	.
Que	Cs	que
l'	Da	le
amour	Nc	amour
qui	Pr	qui
produit	Vvc	produire
ces	Dd	ce
tendres	Ag	tendre
mouvements	Nc	mouvement
,	Fw	,
Ne	Vvc	ne
descend	Vvc	descendre
pas	Rg	pas
chez	S	chez
vous	Pp	vous
en	S	en
de	Dn	un
bas	Ag	bas
sentiments	Nc	sentiment
;	Fw	;
Que	Vvc	que
puisque	Cs	puisque
la	Da	le
vertu	Nc	vertu
ne	Rp	ne
hait	Vvc	haïr
pas	Rg	pas
la	Da	le
tendresse	Nc	tendresse
,	Fw	,
D'	Nc	d'
où	Pr	où
vient	Vvc	venir
votre	Ds	votre
peur	Nc	peur
,	Fw	,
non	Rg	non
de	S	de
quelque	Di	quelque
faiblesse	Nc	faiblesse
;	Fw	;
Et	Vvc	et
que	Cs	que
par	S	par
des	Dn	un
pensers	Nc	pensers
dignes	Ag	digne
des	S+Da	de+le|de+les
plus	Rg	plus
grands	Ag	grand
coeurs	Nc	cœur
Vous	Nc	vous
saurez	Vvc	savoir
démentir	Vvn	démentir
ces	Dd	ce
indignes	Ag	indigne
terreurs	Nc	terreur
.	Fs	.
Si	Rg	si
Brute	Ge	brute
a	Vuc	avoir
donc	Rg	donc
suivi	Ge	suivre
le	Da	le
destin	Nc	destin
de	S	de
Pompée	Nc	pompée
;	Fw	;
Si	Vvc	si
de	S	de
quelque	Di	quelque
frayeur	Nc	frayeur
ce	Dd	ce
coup	Nc	coup
vous	Pp	vous
a	Vuc	avoir
frappée	Ge	frapper
;	Fw	;
Dites	Vvc	dire
que	Cs	que
sa	Ds	son
valeur	Nc	valeur
en	S	en
cette	Dd	ce
occasion	Nc	occasion
,	Fw	,
Voulut	Vvc	vouloir
par	S	par
une	Dn	un
adroite	Ag	adroit
,	Fw	,
et	Cc	et
juste	Ag	juste
ambition	Nc	ambition
,	Fw	,
Réserver	Nc	réserver
à	S	à
lui	Pp	il
seul	Rg	seul
une	Dn	un
illustre	Ag	illustre
victoire	Nc	victoire
,	Fw	,
Dont	Vvc	dont
le	Da	le
nom	Nc	nom
de	S	de
Pompée	Nc	pompée
eut	Vuc	avoir
absorbé	Ge	absorber
la	Da	le
gloire	Nc	gloire
:	Fw	:
Qu'	Cs	que
il	Pp	il
épargna	Vvc	épargner
César	Nc	césar
,	Fw	,
et	Cc	et
qu'	Cs	que
il	Pp	il
le	Pp	il
couronna	Vvc	couronner
,	Fw	,
Pour	Nc	pour
rendre	Vvn	rendre
plus	Rg	plus
fameux	Ag	fameux
le	Da	le
coup	Nc	coup
qu'	Pr	que
il	Pp	il
lui	Pp	il
donna	Vvc	donner
.	Fs	.
Si	Cs	si
ce	Dd	ce
lieu	Nc	lieu
plein	Ag	plein
d'	S	de
effroi	Nc	effroi
présente	Ag	présent
à	S	à
votre	Ds	votre
vue	Nc	vue
,	Fw	,
De	Vvc	de
tant	Rg	tant
d'	S	de
illustres	Nc	illustré
morts	Ge	mourir
la	Da	le
cendre	Nc	cendre
confondue	Ge	confondre
;	Fw	;
Si	Vvc	si
ces	Dd	ce
vieux	Ag	vieux
ossements	Nc	ossement
l'	Da	le
un	Pi	un
sur	S	sur
l'	Da	le
autre	Pi	autre
entassés	Ge	entasser
Vous	Nc	vous
font	Vvc	faire
appréhender	Vvn	appréhender
tous	Di	tout
nos	Ds	notre
malheurs	Nc	malheur
passés	Ge	passer
:	Fw	:
Enfin	Rg	enfin
,	Fw	,
si	Cs	si
dans	S	dans
ces	Dd	ce
lieux	Nc	lieu
on	Pp	on
vit	Vvc	vivre|voir
la	Da	le
tyrannie	Nc	tyrannie
Triompher	Vvn	triompher
une	Dn	un
fois	Nc	fois
,	Fw	,
on	Pp	on
l'	Pp	il
y	Pp	y
verra	Vvc	voir
punie	Ge	punir
.	Fs	.
Nous	Pp	nous
avons	Vuc	avoir
d'	Dn	un
autres	Ag	autre
Dieux	Nc	dieux
contre	S	contre
d'	Dn	un
autres	Ag	autre
tyrans	Nc	tyran
;	Fw	;
Nous	Vvc	nous
avons	Vuc	avoir
d'	Dn	un
autres	Ag	autre
mains	Nc	main
pour	S	pour
venger	Vvn	venger
nos	Ds	notre
parents	Nc	parent
,	Fw	,
Et	Vvc	et
l'	Pp	il
on	Pp	on
verra	Vvc	voir
la	Da	le
mort	Nc	mort
dans	S	dans
ces	Dd	ce
plaines	Nc	plaine
sanglantes	Ga	sangler
Nous	Vvc	nous
prêter	Vvn	prêter
le	Da	le
secours	Nc	secours
de	S	de
leurs	Ds	leur
ombres	Nc	ombre
errantes	Ag	errant
.	Fs	.
Ainsi	Rg	ainsi
ce	Pd	ce
qui	Pr	qui
produit	Vvc	produire
vos	Ds	votre
agitations	Nc	agitation
,	Fw	,
Doit	Vvc	devoir
ici	Rg	ici
soutenir	Vvn	soutenir
vos	Ds	votre
résolutions	Nc	résolution
.	Fs	.
Que	Cs	que
tes	Ds	ton
discours	Nc	discours
,	Fw	,
Julie	Nc	julie
,	Fw	,
échauffent	Vvc	échauffer
mon	Ds	mon
courage	Nc	courage
!	Fs	!
Oui	Rg	oui
,	Fw	,
je	Pp	je
sens	Vvc	sentir
tes	Ds	ton
ardeurs	Nc	ardeur
,	Fw	,
j'	Pp	je
accepte	Vvc	accepter
ton	Ds	ton
présage	Nc	présage
:	Fw	:
Tout	Rg	tout
m'	Pp	je
offre	Vvc	offrir
un	Dn	un
bon	Ag	bon
succès	Nc	succès
,	Fw	,
et	Cc	et
tout	Pi	tout
semble	Vvc	sembler
augmenter	Vvn	augmenter
L'	Vvc	l'
espoir	Nc	espoir
ambitieux	Ag	ambitieux
dont	Pr	dont
tu	Pp	tu
m'	Pp	je
oses	Vvc	oser
flatter	Vvn	flatter
.	Fs	.
Allons	Vvc	aller
,	Fw	,
pour	S	pour
contenter	Vvn	contenter
le	Da	le
soin	Nc	soin
qui	Pr	qui
me	Pp	je
travaille	Vvc	travailler
,	Fw	,
Découvrir	Nc	découvrir
s'	Cs	si
il	Pp	il
se	Pp	il
peut	Vvc	pouvoir
l'	Da	le
état	Nc	état
de	S	de
la	Da	le
bataille	Nc	bataille
:	Fw	:
Quoique	Cs	quoique
assez	Rg	assez
loin	Rg	loin
du	S+Da	de+le
camp	Nc	camp
,	Fw	,
quelque	Di	quelque
endroit	Nc	endroit
de	S	de
ces	Dd	ce
lieux	Nc	lieu
En	Ag	en
pourra	Vvc	pouvoir
découvrir	Vvn	découvrir
quelque	Di	quelque
chose	Nc	chose
à	S	à
nos	Ds	notre
yeux	Nc	œil
.	Fs	.
Là	Vvc	là
d'	S	de
un	Dn	un
superbe	Ag	superbe
espoir	Nc	espoir
l'	Da	le
âme	Nc	âme
pleine	Ag	plein
et	Cc	et
charmée	Ge	charmer
,	Fw	,
L'	Vvc	l'
oeil	Nc	œil
tourné	Ge	tourner
vers	S	vers
le	Da	le
Ciel	Nc	ciel
,	Fw	,
quelquefois	Rg	quelquefois
vers	S	vers
l'	Da	le
armée	Nc	armée
,	Fw	,
Je	Vvc	je
pousserai	Vvc	pousser
vers	S	vers
l'	Da	le
un	Pi	un
des	S+Da	de+le|de+les
soupirs	Nc	soupir
généreux	Ag	généreux
,	Fw	,
Et	Vvc	et
l'	Da	le
autre	Pi	autre
m'	Pp	je
apprendra	Vvc	apprendre
le	Da	le
succès	Nc	succès
de	S	de
mes	Ds	mon
voeux	Nc	vœu
.	Fs	.
Désirs	Nc	désirs
impétueux	Ag	impétueux
d'	S	de
une	Dn	un
ardeur	Nc	ardeur
violente	Ag	violent
,	Fw	,
Transports	Nc	transport|transports
précipités	Ge	précipiter
,	Fw	,
douleur	Nc	douleur
impatiente	Ag	impatient
,	Fw	,
Ne	Vvc	ne
vous	Pp	vous
opposez	Vvc	opposer
plus	Rg	plus
à	S	à
mon	Ds	mon
dernier	Ag	dernier
devoir	Nc	devoir
:	Fw	:
Je	Pp	je
m'	Pp	je
abandonne	Vvc	abandonner
après	S	après
à	S	à
tout	Di	tout
mon	Ds	mon
désespoir	Nc	désespoir
:	Fw	:
Pour	S	pour
le	Da	le
moins	Rg	moins
un	Dn	un
moment	Nc	moment
souffrez	Vvc	souffrir
que	Cs	que
je	Pp	je
respire	Vvc	respirer
.	Fs	.
Julie	Nc	julie
entre	S	entre
.	Fs	.
À	Vvc	à
Julie	Nc	julie
.	Fs	.
Que	Rg	que
fait	Ge	faire
Porcie	Vvc	porcie
.	Fs	.
Ô	Nc	ô
!	Fs	!
Dieux	Nc	dieux
,	Fw	,
que	Cs	que
lui	Pp	il
pourrai	Vvc	pouvoir
-je	Vvc	-je
dire	Vvn	dire
!	Fs	!
Hélas	Vvc	hélas
!	Fs	!
Sans	S	sans
m'	Pp	je
informer	Vvn	informer
,	Fw	,
quels	Dt	quel
sont	Vuc	être
les	Da	le
déplaisirs	Nc	déplaisir
,	Fw	,
Qui	Vvc	qui
d'	S	de
un	Dn	un
si	Rg	si
grand	Ag	grand
courage	Nc	courage
arrachent	Vvc	arracher
ces	Dd	ce
soupirs	Nc	soupir
;	Fw	;
J'	Vvc	j'
en	Pp	en
prévois	Vvc	prévoir
le	Da	le
sujet	Nc	sujet
.	Fs	.
Oui	Rg	oui
,	Fw	,
Brute	Vvc	brute
est	Vuc	être
mort	Ge	mourir
,	Fw	,
Julie	Nc	julie
.	Fs	.
Dieux	Nc	dieux
!	Fs	!
Dans	S	dans
un	Dn	un
